,PropertyAddress,LAT,LON
7957,"111XX S HERMOSA AVE, Chicago, IL",41.690844,-87.6670532
7958,"004XX W 102ND ST, Chicago, IL",41.7080899,-87.67203789999999
7959,"113XX S NORMAL AVE, Chicago, IL",41.70793889999999,-87.63556969999999
7960,"042XX S INDIANA AVE, Chicago, IL",41.763781,-87.62003910000001
7961,"005XX E 33RD ST, Chicago, IL",41.8348829,-87.614018
7962,"047XX N KEWANEE AVE, Chicago, IL",41.9668629,-87.731248
7963,"049XX S INDIANA AVE, Chicago, IL",41.763781,-87.62003910000001
7964,"056XX N PARKSIDE AVE, Chicago, IL",41.9330377,-87.7675076
7965,"038XX W 80TH ST, Chicago, IL",41.7483396,-87.6796257
7966,"009XX N AVERS AVE, Chicago, IL",41.9409518,-87.7235522
7967,"082XX S SOUTH SHORE DR, Chicago, IL",41.7594168,-87.5560283
7968,"044XX W AUGUSTA BLVD, Chicago, IL",41.8991101,-87.7158208
7969,"098XX S WESTERN AVE, Chicago, IL",41.8459728,-87.6858195
7970,"008XX N MASSASOIT AVE, Chicago, IL",41.9046169,-87.7696064
7971,"109XX S EGGLESTON AVE, Chicago, IL",41.7153224,-87.6338195
7972,"074XX N CLARK ST, Chicago, IL",41.9489777,-87.6579379
7973,"086XX S EUCLID AVE, Chicago, IL",41.7454243,-87.5770611
7974,"002XX N KOSTNER AVE, Chicago, IL",41.9389664,-87.7370121
7975,"089XX S COMMERCIAL AVE, Chicago, IL",41.728792,-87.55122220000001
7976,"044XX S ST LOUIS AVE, Chicago, IL",41.8098063,-87.7111942
7977,"074XX W BELMONT AVE, Chicago, IL",41.9387617,-87.75176669999999
7978,"053XX S FRANCISCO AVE, Chicago, IL",41.78089749999999,-87.69586059999999
7979,"104XX S VERNON AVE, Chicago, IL",41.7373244,-87.6129318
7980,"022XX E 98TH ST, Chicago, IL",41.71707139999999,-87.57399989999999
7981,"015XX W 117TH ST, Chicago, IL",41.6808451,-87.6855617
7982,"067XX N EDGEBROOK TER, Chicago, IL",42.0027366,-87.7758013
7983,"052XX S LOOMIS BLVD, Chicago, IL",41.7722657,-87.65915919999999
7984,"029XX W MC LEAN AVE, Chicago, IL",41.918585,-87.6868401
7985,"108XX S EDBROOKE AVE, Chicago, IL",41.6742583,-87.6190597
7986,"028XX W WARREN BLVD, Chicago, IL",41.88208849999999,-87.6885003
7987,"021XX W 52ND PL, Chicago, IL",41.7979959,-87.6768558
7988,"045XX N KIMBALL AVE, Chicago, IL",41.9570768,-87.71301319999999
7989,"028XX W 19TH ST, Chicago, IL",41.8557868,-87.68083519999999
7990,"073XX N WESTERN AVE, Chicago, IL",41.95036030000001,-87.68829029999999
7991,"011XX W 34TH PL, Chicago, IL",41.8313558,-87.67041979999999
7992,"012XX S WASHTENAW AVE, Chicago, IL",41.7846118,-87.69108589999999
7993,"044XX S HERMITAGE AVE, Chicago, IL",41.7798925,-87.66786429999999
7994,"004XX W 70TH ST, Chicago, IL",41.7665798,-87.6771114
7995,"048XX S MICHIGAN AVE, Chicago, IL",41.8795845,-87.62371329999999
7996,"038XX W ARTHINGTON ST, Chicago, IL",41.869966,-87.713832
7997,"046XX W 51st st, Chicago, IL",41.8007234,-87.7118627
7998,"020XX W 76TH ST, Chicago, IL",41.7554358,-87.69883209999999
7999,"086XX W Bryn Mawr Ave, Chicago, IL",41.9829975,-87.7496357
8000,"044XX N SPAULDING AVE, Chicago, IL",41.9389721,-87.7100495
8001,"003XX N FRANCISCO AVE, Chicago, IL",41.9503153,-87.70057159999999
8002,"016XX W SCHOOL ST, Chicago, IL",41.9406954,-87.7430577
8003,"122XX S PRINCETON AVE, Chicago, IL",41.7585643,-87.6320642
8004,"045XX S LEAMINGTON AVE, Chicago, IL",41.8056811,-87.75167259999999
8005,"002XX N SACRAMENTO BLVD, Chicago, IL",41.8901951,-87.7016482
8006,"057XX S HONORE ST, Chicago, IL",41.7812029,-87.6703155
8007,"080XX S WINCHESTER AVE, Chicago, IL",41.7800563,-87.6727066
8008,"075XX S EBERHART AVE, Chicago, IL",41.7365295,-87.6121082
8009,"103XX S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.7937913,-87.61081469999999
8010,"013XX S MORGAN ST, Chicago, IL",41.8809651,-87.6525283
8011,"064XX S DAMEN AVE, Chicago, IL",41.7957436,-87.67435859999999
8012,"005XX W ALDINE AVE, Chicago, IL",41.941952,-87.640744
8013,"053XX W FOSTER AVE, Chicago, IL",41.9753595,-87.7466216
8014,"051XX N MARINE DR, Chicago, IL",41.9655225,-87.6486127
8015,"082XX S INDIANA AVE, Chicago, IL",41.763781,-87.62003910000001
8016,"084XX S WABASH AVE, Chicago, IL",41.7740666,-87.6239578
8017,"028XX W MONROE ST, Chicago, IL",41.88119349999999,-87.6291073
8018,"018XX S LAFLIN ST, Chicago, IL",41.8623781,-87.6638909
8019,"061XX W PATTERSON AVE, Chicago, IL",41.9468828,-87.7593965
8020,"008XX N GREENVIEW AVE, Chicago, IL",41.93156159999999,-87.6659597
8021,"091XX S ESSEX AVE, Chicago, IL",41.740848,-87.5636421
8022,"013XX W 103RD ST, Chicago, IL",41.7056656,-87.7343191
8023,"110XX S PEORIA ST, Chicago, IL",41.8763532,-87.64975489999999
8024,"035XX W 65TH PL, Chicago, IL",41.7741463,-87.7197106
8025,"114XX S EDBROOKE AVE, Chicago, IL",41.68692600000001,-87.61994899999999
8026,"043XX W 18TH ST, Chicago, IL",41.8575972,-87.68090079999999
8027,"057XX S CAMPBELL AVE, Chicago, IL",41.7828667,-87.6861806
8028,"059XX W DIVISION ST, Chicago, IL",41.9035009,-87.6741096
8029,"049XX W FULTON ST, Chicago, IL",41.8868221,-87.7209379
8030,"026XX N Kimball Ave, Chicago, IL",41.9570768,-87.71301319999999
8031,"024XX W GRACE ST, Chicago, IL",41.9513854,-87.6509698
8032,"045XX N KARLOV AVE, Chicago, IL",41.94634629999999,-87.72921459999999
8033,"014XX W 72ND PL, Chicago, IL",41.7621578,-87.6637658
8034,"056XX W 55TH ST, Chicago, IL",41.7931134,-87.7327636
8035,"0000X E ERIE ST, Chicago, IL",41.8943442,-87.62768679999999
8036,"012XX S KARLOV AVE, Chicago, IL",41.8017405,-87.7258494
8037,"050XX S HOYNE AVE, Chicago, IL",41.7862956,-87.6765465
8038,"017XX N LINDER AVE, Chicago, IL",41.94636149999999,-87.76430429999999
8039,"032XX N NEWLAND AVE, Chicago, IL",41.9527407,-87.7999196
8040,"071XX S WESTERN AVE, Chicago, IL",41.8459728,-87.6858195
8041,"032XX W LE MOYNE ST, Chicago, IL",41.908041,-87.73946149999999
8042,"073XX S OAKLEY AVE, Chicago, IL",41.7737953,-87.68093119999999
8043,"096XX S INDIANA AVE, Chicago, IL",41.763781,-87.62003910000001
8044,"109XX S MORGAN ST, Chicago, IL",41.7687663,-87.64936949999999
8045,"048XX W ALTGELD ST, Chicago, IL",41.92635629999999,-87.73666670000001
8046,"027XX W PERSHING RD, Chicago, IL",41.8231148,-87.67019529999999
8047,"047XX W 79TH ST, Chicago, IL",41.7500447,-87.6829197
8048,"071XX S ABERDEEN ST, Chicago, IL",41.7450634,-87.6511615
8049,"013XX W JARVIS AVE, Chicago, IL",42.01558600000001,-87.6861705
8050,"034XX W 76TH PL, Chicago, IL",41.7543408,-87.7142144
8051,"025XX S TRUMBULL AVE, Chicago, IL",41.857184,-87.7114868
8052,"058XX W CORTLAND ST, Chicago, IL",41.9151752,-87.7399932
8053,"050XX N CUMBERLAND AVE, Chicago, IL",41.9655423,-87.8380772
8054,"033XX W FLOURNOY ST, Chicago, IL",41.8727191,-87.710734
8055,"133XX S BALTIMORE AVE, Chicago, IL",41.6551183,-87.54714469999999
8056,"005XX S LAVERGNE AVE, Chicago, IL",41.8057349,-87.74798969999999
8057,"003XX E 107TH ST, Chicago, IL",41.6999884,-87.61478819999999
8058,"061XX N WASHTENAW AVE, Chicago, IL",41.9175306,-87.6947141
8059,"088XX S HOUSTON AVE, Chicago, IL",41.65550169999999,-87.54837169999999
8060,"028XX W FIFTH AVE, Chicago, IL",41.8749948,-87.7182159
8061,"079XX S VINCENNES AVE, Chicago, IL",41.8781,-87.6298
8062,"061XX W SEMINOLE ST, Chicago, IL",41.9841499,-87.8069204
8063,"027XX W POTOMAC AVE, Chicago, IL",41.9045541,-87.7172229
8064,"008XX S KEDVALE AVE, Chicago, IL",41.7858864,-87.72662150000001
8065,"081XX S VERNON AVE, Chicago, IL",41.7373244,-87.6129318
8066,"043XX S ELLIS AVE, Chicago, IL",41.78000970000001,-87.6010543
8067,"126XX S STEWART AVE, Chicago, IL",41.74023750000001,-87.6330437
8068,"067XX S MARSHFIELD AVE, Chicago, IL",41.7787115,-87.66547249999999
8069,"022XX S SACRAMENTO AVE, Chicago, IL",41.7936005,-87.69867529999999
8070,"023XX N Campbell Ave, Chicago, IL",41.9494372,-87.6907549
8071,"008XX S WABASH AVE, Chicago, IL",41.7740666,-87.6239578
8072,"041XX W HARRISON ST, Chicago, IL",41.873796,-87.69609059999999
8073,"014XX W ARGYLE ST, Chicago, IL",41.9727452,-87.6636429
8074,"005XX E 42ND ST, Chicago, IL",41.8184803,-87.61299199999999
8075,"066XX S MAY ST, Chicago, IL",41.7654807,-87.6529142
8076,"009XX S PLYMOUTH CT, Chicago, IL",41.8705001,-87.6285841
8077,"099XX S STATE ST, Chicago, IL",41.870003,-87.62729709999999
8078,"017XX W 106TH PL, Chicago, IL",41.69996800000001,-87.6851224
8079,"011XX N CENTRAL AVE, Chicago, IL",41.9431325,-87.7666625
8080,"054XX W OHIO ST, Chicago, IL",41.892112,-87.63207899999999
8081,"024XX S HOMAN AVE, Chicago, IL",41.80990329999999,-87.7086557
8082,"073XX S JEFFERY BLVD, Chicago, IL",41.7461487,-87.57587889999999
8083,"003XX E 87TH ST, Chicago, IL",41.73700960000001,-87.5781404
8084,"080XX S MARYLAND AVE, Chicago, IL",41.7531131,-87.6040148
8085,"003XX E 56TH ST, Chicago, IL",41.7936328,-87.58329990000001
8086,"020XX N LA CROSSE AVE, Chicago, IL",41.9173634,-87.7474467
8087,"010XX N KEDVALE AVE, Chicago, IL",41.9463229,-87.7312736
8088,"017XX N ROCKWELL ST, Chicago, IL",41.9558135,-87.6932925
8089,"080XX S WHIPPLE ST, Chicago, IL",41.777192,-87.699418
8090,"017XX N LOREL AVE, Chicago, IL",41.9022039,-87.75954689999999
8091,"016XX N MOZART ST, Chicago, IL",41.9466761,-87.69924759999999
8092,"093XX S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.7693301,-87.61536319999999
8093,"006XX W 61ST ST, Chicago, IL",41.7828812,-87.6838002
8094,"068XX N CLARK ST, Chicago, IL",41.9489777,-87.6579379
8095,"025XX W DIVISION ST, Chicago, IL",41.9035009,-87.6741096
8096,"062XX S KEDZIE AVE, Chicago, IL",41.7611892,-87.7027073
8097,"021XX W HOWARD ST, Chicago, IL",42.0190084,-87.7455754
8098,"069XX W ARCHER AVE, Chicago, IL",41.7921337,-87.79548009999999
8099,"055XX W RACE AVE, Chicago, IL",41.891637,-87.6720405
8100,"010XX N WOOD ST, Chicago, IL",41.90875339999999,-87.6725226
8101,"006XX E WOODLAND PARK, Chicago, IL",41.832085,-87.6099526
8102,"016XX W CHASE AVE, Chicago, IL",42.0140402,-87.685583
8103,"081XX S WESTERN AVE, Chicago, IL",41.8459728,-87.6858195
8104,"027XX W GLADYS AVE, Chicago, IL",41.8762153,-87.7084169
8105,"008XX S LOOMIS ST, Chicago, IL",41.85203629999999,-87.6611313
8106,"006XX W 61ST PL, Chicago, IL",41.78261579999999,-87.63755189999999
8107,"014XX S SPRINGFIELD AVE, Chicago, IL",41.8570763,-87.7223995
8108,"054XX S NAGLE AVE, Chicago, IL",41.7886528,-87.7828893
8109,"047XX W FULLERTON AVE, Chicago, IL",41.9244358,-87.7341124
8110,"030XX W BELMONT AVE, Chicago, IL",41.9387617,-87.75176669999999
8111,"043XX N DAYTON ST, Chicago, IL",41.9326937,-87.6502247
8112,"048XX W BERWYN AVE, Chicago, IL",41.977175,-87.7975263
8113,"029XX W DICKENS AVE, Chicago, IL",41.9189782,-87.72843929999999
8114,"082XX S CALUMET AVE, Chicago, IL",41.766575,-87.61689009999999
8115,"013XX W Fargo Ave, Chicago, IL",42.0164897,-87.68428399999999
8116,"099XX S PRINCETON AVE, Chicago, IL",41.7585643,-87.6320642
8117,"116XX S MICHIGAN AVE, Chicago, IL",41.8795845,-87.62371329999999
8118,"081XX S PRAIRIE AVE, Chicago, IL",41.7710802,-87.6186025
8119,"108XX S DOTY AVE W, Chicago, IL",41.6722706,-87.598881
8120,"001XX E 104TH ST, Chicago, IL",41.7055306,-87.6026189
8121,"031XX W 62ND ST, Chicago, IL",41.7804924,-87.72219790000001
8122,"028XX N LOTUS AVE, Chicago, IL",41.9317766,-87.762579
8123,"012XX W 109TH PL, Chicago, IL",41.694931,-87.65460999999999
8124,"095XX S AVALON AVE, Chicago, IL",41.73681089999999,-87.5934965
8125,"012XX N MASON AVE, Chicago, IL",41.9530696,-87.7755534
8126,"013XX W CHASE AVE, Chicago, IL",42.0140402,-87.685583
8127,"053XX W OHIO ST, Chicago, IL",41.891931,-87.7019827
8128,"042XX N KEDVALE AVE, Chicago, IL",41.9463229,-87.7312736
8129,"055XX N PAULINA ST, Chicago, IL",41.9520032,-87.67142179999999
8130,"024XX N KEELER AVE, Chicago, IL",41.93902920000001,-87.73203439999999
8131,"056XX S PARKSIDE AVE, Chicago, IL",41.7890349,-87.7633827
8132,"091XX S MARSHFIELD AVE, Chicago, IL",41.7787115,-87.66547249999999
8133,"027XX W 37TH PL, Chicago, IL",41.8259018,-87.66782690000001
8134,"021XX N HAMLIN AVE, Chicago, IL",41.9391654,-87.7222886
8135,"001XX S GREEN ST, Chicago, IL",41.8792076,-87.64845199999999
8136,"042XX N KEELER AVE, Chicago, IL",41.93902920000001,-87.73203439999999
8137,"020XX W 93RD ST, Chicago, IL",41.7246595,-87.6773209
8138,"002XX N LOREL AVE, Chicago, IL",41.9022039,-87.75954689999999
8139,"015XX N WALLER AVE, Chicago, IL",41.8948074,-87.7679411
8140,"087XX S DORCHESTER AVE, Chicago, IL",41.7605383,-87.5908348
8141,"056XX S MAPLEWOOD AVE, Chicago, IL",41.77026499999999,-87.68706499999999
8142,"048XX W WARWICK AVE, Chicago, IL",41.9487341,-87.75698109999999
8143,"081XX S KEATING AVE, Chicago, IL",41.7748237,-87.7409584
8144,"016XX N KOLMAR AVE, Chicago, IL",41.9370768,-87.7408591
8145,"013XX W 115TH ST, Chicago, IL",41.6841134,-87.7102721
8146,"015XX W 71ST ST, Chicago, IL",41.7653922,-87.6464891
8147,"067XX N WHIPPLE ST, Chicago, IL",41.9461972,-87.704126
8148,"013XX E 53rd st, Chicago, IL",41.8000184,-87.5962263
8149,"018XX N KEELER AVE, Chicago, IL",41.93902920000001,-87.73203439999999
8150,"058XX W ERIE ST, Chicago, IL",41.8935004,-87.6579588
8151,"068XX S KOLIN AVE, Chicago, IL",41.7894892,-87.73162620000001
8152,"058XX W SUPERIOR ST, Chicago, IL",41.8952567,-87.66239329999999
8153,"076XX S PEORIA ST, Chicago, IL",41.7396548,-87.6461471
8154,"106XX S CHURCH ST, Chicago, IL",41.6930368,-87.6642955
8155,"023XX S LEAVITT ST, Chicago, IL",41.7164411,-87.6770832
8156,"055XX S WELLS ST, Chicago, IL",41.8714017,-87.6343033
8157,"122XX S GREEN ST, Chicago, IL",41.8792076,-87.64845199999999
8158,"020XX N LATROBE AVE, Chicago, IL",41.90223599999999,-87.75700069999999
8159,"057XX S LOOMIS BLVD, Chicago, IL",41.7722657,-87.65915919999999
8160,"078XX S MORGAN ST, Chicago, IL",41.8809651,-87.6525283
8161,"112XX S AVENUE J, Chicago, IL",41.7009048,-87.5340715
8162,"006XX W 16TH ST, Chicago, IL",41.8593653,-87.6858377
8163,"011XX N AUSTIN BLVD, Chicago, IL",41.8942572,-87.77510529999999
8164,"048XX N NASHVILLE AVE, Chicago, IL",41.9688369,-87.791631
8165,"025XX W TOUHY AVE, Chicago, IL",42.0117916,-87.8017797
8166,"034XX N BROADWAY, Chicago, IL",41.96417950000001,-87.6566587
8167,"070XX W HIGGINS AVE, Chicago, IL",41.977438,-87.791455
8168,"026XX N SAWYER AVE, Chicago, IL",41.9375029,-87.7087799
8169,"076XX S PHILLIPS AVE, Chicago, IL",41.7444757,-87.5649005
8170,"132XX S RHODES AVE, Chicago, IL",41.7401979,-87.6113998
8171,"020XX W FERDINAND ST, Chicago, IL",41.8896361,-87.73821029999999
8172,"074XX N HERMITAGE AVE, Chicago, IL",41.9524026,-87.6725821
8173,"052XX N WINTHROP AVE, Chicago, IL",41.98417480000001,-87.6580359
8174,"105XX S PRAIRIE AVE, Chicago, IL",41.7710802,-87.6186025
8175,"015XX N KEATING AVE, Chicago, IL",41.9650421,-87.7460741
8176,"044XX N KIMBALL AVE, Chicago, IL",41.9570768,-87.71301319999999
8177,"029XX W BERWYN AVE, Chicago, IL",41.977175,-87.7975263
8178,"031XX W 39TH PL, Chicago, IL",41.82187769999999,-87.695247
8179,"018XX W NORWOOD ST, Chicago, IL",41.9916966,-87.6699355
8180,"102XX S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.7693301,-87.61536319999999
8181,"014XX S WESTERN AVE, Chicago, IL",41.7623591,-87.6831101
8182,"027XX N LINCOLN AVE, Chicago, IL",41.9259211,-87.6498326
8183,"110XX S INDIANA AVE, Chicago, IL",41.763781,-87.62003910000001
8184,"088XX S HERMITAGE AVE, Chicago, IL",41.7798925,-87.66786429999999
8185,"050XX S WOODLAWN AVE, Chicago, IL",41.7587969,-87.5958227
8186,"030XX S LYMAN ST, Chicago, IL",41.839749,-87.6558871
8187,"023XX S SAWYER AVE, Chicago, IL",41.7825916,-87.7044485
8188,"049XX S COTTAGE GROVE AVE, Chicago, IL",41.7505052,-87.60529199999999
8189,"053XX W GALEWOOD AVE, Chicago, IL",41.9149044,-87.75863179999999
8190,"090XX S OGLESBY AVE, Chicago, IL",41.7354026,-87.56712449999999
8191,"056XX S HAMILTON AVE, Chicago, IL",41.86830490000001,-87.68031529999999
8192,"048XX N HARDING AVE, Chicago, IL",41.9391123,-87.7259572
8193,"035XX W CHICAGO AVE, Chicago, IL",41.8956094,-87.7016721
8194,"009XX W 59TH ST, Chicago, IL",41.7865137,-87.6834119
8195,"004XX S KILBOURN AVE, Chicago, IL",41.7525048,-87.7342175
8196,"044XX W CONGRESS PKWY, Chicago, IL",41.8748958,-87.6961278
8197,"036XX W DIVISION ST, Chicago, IL",41.9028763,-87.70196159999999
8198,"013XX S INDEPENDENCE BLVD, Chicago, IL",41.8697976,-87.7196244
8199,"044XX W FULLERTON AVE, Chicago, IL",41.9244358,-87.7341124
8200,"091XX S WALLACE ST, Chicago, IL",41.7530464,-87.6398042
8201,"056XX S MAY ST, Chicago, IL",41.7654807,-87.6529142
8202,"061XX S BISHOP ST, Chicago, IL",41.7640337,-87.6605599
8203,"068XX S ELIZABETH ST, Chicago, IL",41.7323978,-87.6544557
8204,"026XX E 79TH ST, Chicago, IL",41.75150259999999,-87.5860271
8205,"046XX N BROADWAY, Chicago, IL",41.96417950000001,-87.6566587
8206,"034XX W OHIO ST, Chicago, IL",41.891931,-87.7019827
8207,"046XX S HONORE ST, Chicago, IL",41.7812029,-87.6703155
8208,"053XX S PAULINA ST, Chicago, IL",41.8040089,-87.667287
8209,"016XX W 59TH ST, Chicago, IL",41.7865137,-87.6834119
8210,"045XX W WASHINGTON BLVD, Chicago, IL",41.8827908,-87.70711209999999
8211,"006XX N PARKSIDE AVE, Chicago, IL",41.9330377,-87.7675076
8212,"008XX N TRUMBULL AVE, Chicago, IL",41.8936415,-87.7125882
8213,"009XX W 60TH ST, Chicago, IL",41.7841922,-87.7179979
8214,"004XX W GARFIELD BLVD, Chicago, IL",41.7941705,-87.6548627
8215,"065XX S WASHTENAW AVE, Chicago, IL",41.7846118,-87.69108589999999
8216,"063XX S VERNON AVE, Chicago, IL",41.7373244,-87.6129318
8217,"038XX W GEORGE ST, Chicago, IL",41.9334989,-87.7368505
8218,"089XX S HOUSTON AVE, Chicago, IL",41.65550169999999,-87.54837169999999
8219,"040XX W ARTHINGTON ST, Chicago, IL",41.869966,-87.713832
8220,"0000X S LOTUS AVE, Chicago, IL",41.8009981,-87.7588743
8221,"070XX S WINCHESTER AVE, Chicago, IL",41.7800563,-87.6727066
8222,"043XX S WOOD ST, Chicago, IL",41.7877287,-87.66928589999999
8223,"058XX S CARPENTER ST, Chicago, IL",41.7359575,-87.649703
8224,"067XX S SANGAMON ST, Chicago, IL",41.74511140000001,-87.6475107
8225,"015XX W 62ND ST, Chicago, IL",41.77989609999999,-87.7784882
8226,"016XX W 69TH ST, Chicago, IL",41.7682736,-87.6870047
8227,"050XX S MARSHFIELD AVE, Chicago, IL",41.7787115,-87.66547249999999
8228,"054XX S SEELEY AVE, Chicago, IL",41.7884262,-87.6753739
8229,"039XX W WILCOX ST, Chicago, IL",41.8789293,-87.7205907
8230,"052XX W WASHINGTON BLVD, Chicago, IL",41.8827908,-87.70711209999999
8231,"001XX S LOCKWOOD AVE, Chicago, IL",41.7744864,-87.75440820000001
8232,"017XX W 47TH ST, Chicago, IL",41.8082876,-87.6947035
8233,"050XX W DIVISION ST, Chicago, IL",41.9035009,-87.6741096
8234,"052XX W ADAMS ST, Chicago, IL",41.8792285,-87.653408
8235,"081XX S BISHOP ST, Chicago, IL",41.7640337,-87.6605599
8236,"080XX S HALSTED ST, Chicago, IL",41.7633777,-87.6443518
8237,"016XX N MONITOR AVE, Chicago, IL",41.9384906,-87.7725536
8238,"060XX S MAPLEWOOD AVE, Chicago, IL",41.77026499999999,-87.68706499999999
8239,"062XX S MAPLEWOOD AVE, Chicago, IL",41.77026499999999,-87.68706499999999
8240,"019XX S CENTRAL PARK AVE, Chicago, IL",41.8583709,-87.7151761
8241,"003XX W WASHINGTON ST, Chicago, IL",41.882969,-87.634256
8242,"052XX S ALBANY AVE, Chicago, IL",41.80998049999999,-87.7015897
8243,"050XX S RACINE AVE, Chicago, IL",41.7759607,-87.6544188
8244,"051XX S PRAIRIE AVE, Chicago, IL",41.7710802,-87.6186025
8245,"070XX W IMLAY ST, Chicago, IL",41.9987399,-87.7976742
8246,"040XX N MAJOR AVE, Chicago, IL",41.9485742,-87.7692835
8247,"055XX S PEORIA ST, Chicago, IL",41.7396548,-87.6461471
8248,"003XX S PULASKI RD, Chicago, IL",41.7624058,-87.7221481
8249,"057XX S PEORIA ST, Chicago, IL",41.7396548,-87.6461471
8250,"052XX S JUSTINE ST, Chicago, IL",41.766752,-87.6626637
8251,"055XX S THROOP ST, Chicago, IL",41.7321453,-87.6556585
8252,"054XX S WOOD ST, Chicago, IL",41.7877287,-87.66928589999999
8253,"012XX W GRANVILLE AVE, Chicago, IL",41.9940141,-87.6958664
8254,"066XX S PEORIA ST, Chicago, IL",41.7396548,-87.6461471
8255,"071XX S SANGAMON ST, Chicago, IL",41.74511140000001,-87.6475107
8256,"052XX S UNION AVE, Chicago, IL",41.76342229999999,-87.6415021
8257,"055XX S DAMEN AVE, Chicago, IL",41.7957436,-87.67435859999999
8258,"026XX E 83RD ST, Chicago, IL",41.7442915,-87.5784513
8259,"058XX W AUGUSTA BLVD, Chicago, IL",41.8991101,-87.7158208
8260,"107XX S HALSTED ST, Chicago, IL",41.6986806,-87.6429284
8261,"010XX N CENTRAL AVE, Chicago, IL",41.9431325,-87.7666625
8262,"072XX S UNIVERSITY AVE, Chicago, IL",41.7886079,-87.5987133
8263,"002XX S LARAMIE AVE, Chicago, IL",41.8255994,-87.7535126
8264,"011XX W 63RD ST, Chicago, IL",41.7787791,-87.71540309999999
8265,"011XX W 51ST ST, Chicago, IL",41.8007234,-87.7118627
8266,"054XX S BISHOP ST, Chicago, IL",41.7640337,-87.6605599
8267,"020XX W 51ST ST, Chicago, IL",41.8007234,-87.7118627
8268,"016XX W 47TH ST, Chicago, IL",41.8082876,-87.6947035
8269,"003XX W 117TH ST, Chicago, IL",41.6808451,-87.6855617
8270,"074XX S PRAIRIE AVE, Chicago, IL",41.7710802,-87.6186025
8271,"078XX S PHILLIPS AVE, Chicago, IL",41.7444757,-87.5649005
8272,"010XX W 63RD ST, Chicago, IL",41.7787791,-87.71540309999999
8273,"034XX W HURON ST, Chicago, IL",41.8937365,-87.70402899999999
8274,"088XX S COMMERCIAL AVE, Chicago, IL",41.7272129,-87.55144080000001
8275,"020XX W 79TH ST, Chicago, IL",41.7505729,-87.6264429
8276,"055XX W FULTON ST, Chicago, IL",41.8868221,-87.7209379
8277,"117XX S WALLACE ST, Chicago, IL",41.7530464,-87.6398042
8278,"026XX S CHRISTIANA AVE, Chicago, IL",41.8567775,-87.7090442
8279,"132XX S GREENWOOD AVE, Chicago, IL",41.7984856,-87.6001587
8280,"049XX W POLK ST, Chicago, IL",41.8710991,-87.69237489999999
8281,"064XX S KEDVALE AVE, Chicago, IL",41.7858864,-87.72662150000001
8282,"018XX E 73RD ST, Chicago, IL",41.7623492,-87.59209729999999
8283,"008XX W WINDSOR AVE, Chicago, IL",41.9633165,-87.76242440000001
8284,"076XX S NORMAL AVE, Chicago, IL",41.70793889999999,-87.63556969999999
8285,"005XX S PULASKI RD, Chicago, IL",41.7624058,-87.7221481
8286,"068XX S PEORIA ST, Chicago, IL",41.7396548,-87.6461471
8287,"054XX S ASHLAND AVE, Chicago, IL",41.8008709,-87.6646754
8288,"086XX S LAFAYETTE AVE, Chicago, IL",41.7312905,-87.62530380000001
8289,"080XX S ELLIS AVE, Chicago, IL",41.78000970000001,-87.6010543
8290,"058XX S BISHOP ST, Chicago, IL",41.7640337,-87.6605599
8291,"059XX S CARPENTER ST, Chicago, IL",41.7359575,-87.649703
8292,"055XX W CORTEZ ST, Chicago, IL",41.9000982,-87.7093484
8293,"008XX W GARFIELD BLVD, Chicago, IL",41.7941705,-87.6548627
8294,"083XX S INGLESIDE AVE, Chicago, IL",41.7606407,-87.6017403
8295,"076XX N GREENVIEW AVE, Chicago, IL",41.93156159999999,-87.6659597
8296,"041XX W ROOSEVELT RD, Chicago, IL",41.8662767,-87.71663679999999
8297,"021XX S DRAKE AVE, Chicago, IL",41.6950863,-87.7095014
8298,"0000X E 28TH ST, Chicago, IL",41.8433654,-87.6252653
8299,"029XX S THROOP ST, Chicago, IL",41.8569989,-87.6588529
8300,"027XX S QUINN ST, Chicago, IL",41.8409299,-87.6505948
8301,"012XX W FOSTER AVE, Chicago, IL",41.9761424,-87.73677880000001
8302,"047XX S INDIANA AVE, Chicago, IL",41.763781,-87.62003910000001
8303,"017XX W 79TH ST, Chicago, IL",41.7500447,-87.6829197
8304,"062XX S RACINE AVE, Chicago, IL",41.7759607,-87.6544188
8305,"017XX S ASHLAND AVE, Chicago, IL",41.870551,-87.665753
8306,"070XX W MELROSE ST, Chicago, IL",41.9409182,-87.6404124
8307,"055XX S ASHLAND AVE, Chicago, IL",41.8225032,-87.6672433
8308,"069XX S PAULINA ST, Chicago, IL",41.8040089,-87.667287
8309,"068XX S THROOP ST, Chicago, IL",41.7321453,-87.6556585
8310,"051XX S LAFLIN ST, Chicago, IL",41.8623781,-87.6638909
8311,"038XX W ADAMS ST, Chicago, IL",41.8792285,-87.653408
8312,"003XX S OAKLEY BLVD, Chicago, IL",41.8739284,-87.68376889999999
8313,"020XX E 75TH ST, Chicago, IL",41.7587304,-87.5895713
8314,"071XX S VINCENNES AVE, Chicago, IL",41.8781,-87.6298
8315,"033XX W HARRISON ST, Chicago, IL",41.873796,-87.69609059999999
8316,"038XX S HONORE ST, Chicago, IL",41.7812029,-87.6703155
